,	4160
and	2301
the	2263
.	1136
of	1043
a	1010
in	829
i	672
to	653
as	566
;	517
that	421
with	400
my	383
his	373
her	361
or	321
for	280
is	264
all	244
you	243
—	242
!	229
on	226
from	214
but	214
he	209
"	207
it	200
|'s|	199
like	194
so	190
was	189
she	188
not	186
by	168
?	162
at	160
one	159
then	157
me	152
down	151
'	142
their	139
have	137
this	135
are	133
be	123
they	122
love	116
red	113
where	112
its	109
face	109
your	104
will	104
than	100
there	99
no	97
had	96
when	95
would	92
sea	92
heart	90
sun	88
over	87
some	86
him	86
hand	86
white	84
now	84
|arabic3digit|	83
were	83
if	81
up	80
while	79
through	79
man	77
did	77
come	76
an	76
we	75
upon	75
night	75
still	73
far	73
more	72
has	72
men	70
gold	70
what	69
*	69
yet	68
soul	67
here	66
fair	66
life	65
world	64
ina	64
brown	64
ever	63
long	62
shall	61
again	61
never	60
do	60
sweet	58
out	58
them	57
god	57
day	56
could	56
who	54
well	54
eyes	54
deep	54
know	53
hands	53
o	52
nor	52
dead	52
black	52
wild	51
last	51
stood	49
us	48
say	48
said	48
hair	48
dark	48
:	48
above	47
go	46
see	45
blood	45
lips	44
full	44
years	43
old	43
let	42
hot	42
don	42
moon	41
land	41
head	41
half	41
air	41
stone	40
lay	40
am	40
low	39
carlos	39
alone	39
tall	38
two	37
into	37
time	36
made	36
earth	36
death	36
came	36
before	36
stars	35
place	35
name	35
mine	35
lifted	35
great	35
young	34
sad	34
high	34
can	34
warm	33
tis	33
things	33
these	33
tears	33
side	33
pure	33
how	33
fire	33
true	32
only	32
mountain	32
fierce	32
broad	32
shore	31
plain	31
heard	31
dust	31
days	31
cold	31
yon	30
till	30
strong	30
song	30
heaven	30
fell	30
yellow	29
should	29
light	29
brow	29
brave	29
wood	28
turned	28
too	28
seen	28
held	28
hear	28
green	28
beneath	28
along	28
passion	27
mountains	27
may	27
feet	27
why	26
saw	26
round	26
once	26
left	26
hold	26
been	26
back	26
any	26
another	26
woman	25
way	25
war	25
thought	25
swift	25
sound	25
save	25
clouds	25
bright	25
breast	25
away	25
turn	24
told	24
such	24
proud	24
nature	24
mother	24
grey	24
good	24
die	24
between	24
bent	24
beautiful	24
afar	24
touch	23
sought	23
sign	23
own	23
might	23
many	23
looked	23
child	23
blue	23
against	23
which	22
unto	22
silver	22
our	22
most	22
make	22
look	22
flood	22
breath	22
battle	22
arms	22
weary	21
under	21
trees	21
storm	21
pain	21
knew	21
fame	21
done	21
."	21
(	21
truth	20
though	20
tell	20
tale	20
rich	20
purple	20
leaves	20
known	20
kiss	20
grand	20
give	20
fly	20
first	20
even	20
dare	20
cried	20
chief	20
call	20
without	19
thin	19
thick	19
star	19
sky	19
shining	19
lie	19
hung	19
faith	19
does	19
broken	19
beside	19
around	19
wine	18
winds	18
tide	18
strangely	18
seas	18
pride	18
much	18
mighty	18
hope	18
hid	18
eye	18
cross	18
across	18
word	17
vain	17
thing	17
sullen	17
stand	17
slow	17
sleep	17
sing	17
silent	17
seem	17
right	17
peace	17
little	17
king	17
free	17
eternal	17
birds	17
beyond	17
better	17
because	17
went	16
wall	16
tongue	16
sword	16
stream	16
skies	16
sight	16
rest	16
read	16
reach	16
priest	16
must	16
lover	16
lifting	16
iron	16
home	16
hill	16
glory	16
gave	16
form	16
fall	16
dream	16
died	16
cloud	16
born	16
|arabic2digit|	15
wise	15
weep	15
wave	15
voice	15
very	15
snow	15
rise	15
prayer	15
part	15
live	15
less	15
lamonte	15
grass	15
friend	15
forth	15
every	15
door	15
curse	15
comes	15
boy	15
blown	15
bear	15
.'	15
|romannumeral|	14
walls	14
thousand	14
take	14
summer	14
stands	14
savage	14
sat	14
sang	14
sacred	14
river	14
poet	14
pines	14
peaceful	14
palms	14
other	14
mellow	14
lost	14
lies	14
lead	14
knee	14
hunter	14
flashing	14
find	14
cast	14
care	14
youth	13
wide	13
tree	13
thus	13
thoughts	13
temple	13
snowy	13
set	13
seemed	13
race	13
ocean	13
noon	13
lucus	13
lift	13
laid	13
felt	13
ere	13
despair	13
called	13
bird	13
among	13
ambition	13
ye	12
words	12
win	12
until	12
thunder	12
tangled	12
step	12
steel	12
stately	12
spring	12
speak	12
silence	12
sands	12
repose	12
ran	12
pressed	12
palm	12
pale	12
oh	12
none	12
mould	12
met	12
marble	12
lone	12
hour	12
holy	12
hate	12
ground	12
foe	12
dull	12
christ	12
bliss	12
bitter	12
|arabic1digit|	11
yes	11
wrong	11
won	11
wings	11
wind	11
wealth	11
waves	11
waters	11
those	11
strange	11
steed	11
soon	11
soft	11
since	11
shadows	11
scene	11
reached	11
pine	11
paradise	11
orange	11
massive	11
lo	11
living	11
just	11
higher	11
hard	11
grew	11
gazed	11
gaze	11
flame	11
fear	11
dwelled	11
dimpled	11
desire	11
dared	11
children	11
canon	11
calm	11
bowed	11
bow	11
bound	11
boughs	11
bore	11
blossoms	11
beat	11
bare	11
after	11
*****	11
)	11
!'	11
wonder	10
whose	10
turns	10
talk	10
small	10
sin	10
shook	10
seek	10
rock	10
rim	10
power	10
patient	10
passing	10
overhead	10
north	10
new	10
maids	10
loved	10
loud	10
led	10
kept	10
i'd	10
himself	10
goes	10
gods	10
found	10
fingers	10
fields	10
fast	10
enough	10
desert	10
deeds	10
dear	10
darkness	10
court	10
content	10
city	10
caught	10
burning	10
boat	10
blended	10
bees	10
beauty	10
bearded	10
arm	10
yours	9
woe	9
winter	9
west	9
weeds	9
weak	9
walk	9
troubled	9
tropic	9
tried	9
tossed	9
toss	9
swept	9
sure	9
stormy	9
sombre	9
slid	9
show	9
ship	9
shield	9
sharp	9
shake	9
rushing	9
rose	9
rein	9
prison	9
perfect	9
past	9
passed	9
noble	9
myself	9
moan	9
midnight	9
looking	9
lived	9
lightning	9
instant	9
indian	9
ill	9
hills	9
hearts	9
gory	9
gone	9
golden	9
glass	9
gentle	9
forget	9
fled	9
flash	9
few	9
feeble	9
father	9
fate	9
falling	9
dim	9
desolate	9
delight	9
dagger	9
crush	9
built	9
bosom	9
bold	9
bleeding	9
behold	9
bay	9
alas	9
!"	9
welcome	8
watched	8
warrior	8
wail	8
unholy	8
trust	8
trace	8
town	8
took	8
thy	8
think	8
tame	8
swinging	8
stain	8
spoke	8
sounding	8
songs	8
solemn	8
sit	8
silk	8
sigh	8
shout	8
shine	8
sand	8
same	8
sail	8
rolling	8
rolled	8
rocky	8
resting	8
quick	8
pretty	8
presence	8
plaintive	8
mount	8
mossy	8
morning	8
mane	8
maiden	8
loves	8
lovely	8
line	8
limbs	8
lifts	8
least	8
leapt	8
leans	8
lands	8
kind	8
keep	8
joy	8
heavy	8
heavens	8
grave	8
glad	8
gazing	8
fruit	8
fond	8
follow	8
fold	8
fine	8
feel	8
eyed	8
everlasting	8
east	8
earthly	8
dewy	8
cursed	8
crown	8
crossed	8
clover	8
braves	8
bough	8
blossomed	8
bend	8
below	8
bed	8
beasts	8
aside	8
answer	8
altar	8
ah	8
wrought	7
worth	7
worship	7
within	7
wheel	7
wet	7
wept	7
ways	7
vale	7
twice	7
twas	7
touched	7
teeth	7
sweetly	7
strike	7
strife	7
start	7
standing	7
stained	7
something	7
smoke	7
sleeping	7
shoulders	7
shadow	7
sense	7
self	7
sable	7
rising	7
reproach	7
reckless	7
question	7
proudly	7
press	7
path	7
others	7
note	7
narrow	7
moss	7
mortal	7
memory	7
melody	7
mate	7
maid	7
mad	7
lordly	7
looks	7
locks	7
lake	7
knelt	7
kissed	7
instead	7
