,	1477
the	815
and	565
.	420
of	403
i	314
a	253
!	242
:	202
to	193
is	185
;	181
in	177
my	145
not	130
all	126
?	125
for	122
her	119
thy	115
love	114
me	109
with	106
pierrot	106
we	104
|'s|	102
that	101
be	92
lady	90
but	80
are	73
|arabic2digit|	71
this	70
it	70
on	68
at	68
as	67
thee	66
his	66
have	66
shall	65
she	62
was	59
what	57
heart	57
you	56
so	56
they	55
thou	54
no	54
"	54
eyes	52
when	51
from	50
day	50
our	48
will	47
night	47
|arabic3digit|	46
[	46
he	44
where	43
or	43
were	42
long	42
who	41
one	41
there	40
sweet	40
little	39
their	38
your	37
last	36
while	35
old	35
now	35
more	35
mine	35
which	34
then	34
life	34
moon	33
cold	33
thine	32
yet	29
would	29
out	29
dear	29
days	29
by	29
an	29
am	29
upon	28
sleep	28
over	28
may	28
how	27
ever	27
too	26
time	26
never	26
if	26
ah	26
things	25
roses	25
let	25
face	25
world	24
through	24
pale	24
nor	24
lips	24
hands	24
come	24
though	23
here	23
hand	23
down	23
us	22
like	22
know	22
him	22
go	22
sun	21
some	21
sad	21
had	21
grow	21
'	21
wine	20
white	20
should	20
said	20
o	20
these	19
than	19
silence	19
into	19
feet	19
dead	19
soft	18
once	18
music	18
light	18
its	18
flowers	18
far	18
before	18
away	18
|arabic1digit|	17
well	17
tired	17
rest	17
end	17
desire	17
death	17
can	17
still	16
see	16
part	16
fair	16
child	16
art	16
.]	16
way	15
vain	15
soul	15
song	15
red	15
nay	15
leaves	15
kiss	15
forget	15
fall	15
because	15
why	14
weary	14
ways	14
very	14
till	14
such	14
remember	14
pass	14
only	14
minute	14
man	14
dream	14
always	14
tell	13
spring	13
must	13
most	13
men	13
lilies	13
head	13
hair	13
cast	13
beyond	13
been	13
within	12
say	12
play	12
place	12
many	12
lost	12
kisses	12
air	12
again	12
words	11
weep	11
up	11
trees	11
summer	11
stars	11
soon	11
sake	11
mortal	11
made	11
loved	11
lay	11
land	11
knew	11
has	11
grey	11
green	11
find	11
each	11
do	11
calm	11
bright	11
better	11
apart	11
]	11
yvonne	10
yea	10
voice	10
violets	10
take	10
star	10
shadow	10
seek	10
poor	10
late	10
hour	10
great	10
enough	10
dreams	10
done	10
deep	10
breast	10
best	10
years	9
wind	9
vine	9
until	9
them	9
tears	9
set	9
save	9
prithee	9
own	9
none	9
much	9
memory	9
meet	9
make	9
maiden	9
less	9
laughter	9
hath	9
grace	9
golden	9
gather	9
flower	9
falls	9
darkness	9
beneath	9
awake	9
alone	9
across	9
whom	8
waters	8
since	8
shadows	8
pity	8
might	8
lands	8
home	8
hold	8
hear	8
grown	8
found	8
dies	8
desolate	8
dark	8
change	8
came	8
bitter	8
birds	8
behind	8
alter	8
."	8
(	8
youth	7
word	7
weak	7
vanity	7
tis	7
surely	7
strange	7
stands	7
stand	7
sky	7
silent	7
sea	7
rose	7
rare	7
passion	7
nothing	7
mouth	7
mother	7
low	7
lie	7
kissed	7
hours	7
hope	7
hast	7
hardly	7
grass	7
gone	7
goes	7
full	7
fire	7
evening	7
earth	7
dim	7
did	7
cynara	7
crown	7
could	7
care	7
beauty	7
bear	7
apple	7
any	7
ago	7
above	7
|romannumeral|	6
ye	6
winter	6
west	6
watch	6
voices	6
villanelle	6
vainly	6
under	6
turn	6
touch	6
took	6
tomorrow	6
those	6
temple	6
sorrowful	6
smile	6
silver	6
sick	6
run	6
river	6
race	6
pride	6
prayer	6
pray	6
pitiful	6
past	6
nought	6
name	6
lives	6
lies	6
leave	6
just	6
joy	6
high	6
heard	6
grove	6
grave	6
goddess	6
god	6
give	6
gay	6
garden	6
free	6
flesh	6
fear	6
fast	6
ere	6
entwine	6
earthly	6
die	6
delight	6
dance	6
dainty	6
breath	6
blossoms	6
behold	6
yesterday	5
wrought	5
wouldst	5
woman	5
wisdom	5
went	5
wear	5
watched	5
wan	5
violet	5
unto	5
twilight	5
together	5
today	5
think	5
strong	5
sound	5
sought	5
sorry	5
sorrow	5
sighing	5
shrine	5
shine	5
serve	5
separation	5
seem	5
sacred	5
round	5
rain	5
quiet	5
queen	5
put	5
plain	5
petals	5
perfect	5
peace	5
path	5
passionate	5
neobule	5
move	5
memories	5
maids	5
maid	5
loves	5
lover	5
lord	5
look	5
lest	5
left	5
laugh	5
kind	5
immortal	5
hither	5
haply	5
grant	5
gate	5
friend	5
fragrant	5
follow	5
flight	5
fierce	5
fields	5
fashion	5
faint	5
fade	5
ease	5
doth	5
dost	5
divine	5
discloses	5
dew	5
despair	5
desired	5
cupid	5
crowned	5
