,	3862
the	1893
and	1671
.	1341
a	873
;	845
i	842
:	798
to	797
of	681
in	663
"	614
my	594
with	467
for	431
her	409
me	385
is	379
not	355
that	328
but	307
—	278
all	261
his	259
she	257
one	248
it	245
as	241
or	239
he	234
you	230
on	220
?	220
."	217
from	214
love	208
was	205
|'s|	190
no	190
at	188
so	181
they	174
like	171
be	164
their	163
by	159
day	151
who	145
we	144
when	140
if	137
have	137
will	135
shall	131
come	131
there	130
our	130
are	129
this	126
thou	119
yet	116
life	115
heart	115
where	109
up	103
then	101
what	97
more	96
its	95
thy	94
while	93
may	93
sweet	91
night	91
him	89
out	87
upon	83
hand	83
were	82
said	82
would	81
should	80
now	80
must	79
long	79
had	79
down	79
through	78
them	78
your	77
o	77
us	76
!	75
than	74
god	74
face	74
eyes	74
away	74
|arabic3digit|	69
too	68
still	67
which	66
thee	66
sea	66
death	66
home	64
some	63
nor	63
an	62
till	60
see	60
rose	60
before	60
never	59
fair	59
again	59
how	57
man	56
days	56
sun	55
green	54
white	53
though	53
summer	53
oh	53
last	53
|arabic1digit|	52
time	52
spring	51
say	51
mother	51
mine	51
here	51
gone	51
way	50
song	50
rest	50
made	50
wind	49
sleep	49
give	49
alone	49
after	49
once	48
men	48
head	48
go	48
sing	47
let	47
hope	47
look	46
cannot	46
land	45
take	44
t	44
heard	44
golden	44
cold	44
'	44
today	43
old	43
do	43
these	42
strong	42
only	41
each	41
dead	41
can	41
light	40
leaves	40
heaven	40
friend	40
far	40
world	39
watch	39
tomorrow	39
stood	39
good	39
full	39
earth	39
bird	39
back	39
little	38
know	38
voice	37
much	37
might	37
hath	37
first	37
dream	37
die	37
lord	36
feet	36
could	36
tree	35
make	35
whose	34
went	34
own	34
new	34
lady	34
flowers	34
fire	34
came	34
am	34
(	34
yea	33
such	33
sit	33
past	33
did	33
year	32
word	32
tell	32
sang	32
live	32
left	32
door	32
bride	32
above	32
sat	31
place	31
pass	31
lie	31
hear	31
hands	31
turned	30
things	30
stand	30
soul	30
set	30
lay	30
fruit	30
fast	30
dew	30
dear	30
|romannumeral|	29
half	29
hair	29
deep	29
blood	29
beneath	29
|arabic2digit|	28
think	28
tears	28
sister	28
pale	28
pain	28
nay	28
gold	28
every	28
comes	28
buy	28
words	27
two	27
sight	27
saw	27
over	27
nest	27
myself	27
laura	27
into	27
find	27
air	27
stay	26
snow	26
open	26
hold	26
has	26
father	26
birds	26
young	25
winter	25
why	25
wait	25
trees	25
together	25
sorrow	25
rise	25
moon	25
just	25
hour	25
cry	25
bed	25
without	24
pleasant	24
other	24
lizzie	24
fall	24
ever	24
breath	24
years	23
very	23
vanity	23
tender	23
silent	23
round	23
red	23
paradise	23
lost	23
grave	23
turn	22
soft	22
poor	22
most	22
morning	22
low	22
looked	22
late	22
fear	22
eye	22
dove	22
youth	21
warm	21
slow	21
remember	21
perhaps	21
name	21
joy	21
hours	21
grow	21
grew	21
grass	21
forget	21
feel	21
born	21
art	21
answered	21
another	21
almost	21
wine	20
well	20
wake	20
stone	20
seemed	20
passed	20
meet	20
lies	20
king	20
fruits	20
follow	20
even	20
end	20
cast	20
within	19
took	19
sad	19
loved	19
less	19
length	19
i'd	19
grey	19
close	19
call	19
bore	19
better	19
wise	18
whom	18
weeping	18
walk	18
those	18
swallow	18
speak	18
singing	18
silence	18
secret	18
saith	18
run	18
right	18
peace	18
many	18
lilies	18
leaf	18
lambs	18
knew	18
keep	18
jesus	18
high	18
goblin	18
garden	18
found	18
doth	18
dark	18
cup	18
christ	18
blow	18
autumn	18
angels	18
among	18
across	18
wheat	17
weep	17
vain	17
thus	17
sometimes	17
smile	17
small	17
shut	17
seek	17
part	17
off	17
morn	17
gate	17
fresh	17
flower	17
bring	17
any	17
ago	17
\	17
waters	16
water	16
truth	16
thought	16
strength	16
spoke	16
sake	16
prince	16
nothing	16
met	16
lily	16
leave	16
happy	16
great	16
forth	16
ease	16
care	16
breast	16
both	16
best	16
along	16
work	15
until	15
sound	15
short	15
self	15
sand	15
queen	15
none	15
music	15
indeed	15
glory	15
fill	15
dust	15
done	15
clear	15
bloom	15
beyond	15
been	15
about	15
*	15
wife	14
weather	14
vanities	14
tonight	14
thorn	14
sky	14
shadows	14
safe	14
put	14
near	14
mate	14
kind	14
honey	14
grown	14
grace	14
dwell	14
dost	14
died	14
delight	14
crown	14
bridegroom	14
break	14
blessed	14
black	14
beauty	14
barren	14
answer	14
?"	14
)	14
wish	13
windy	13
wept	13
weary	13
watched	13
track	13
spirit	13
road	13
rain	13
perfect	13
passing	13
nightingale	13
neither	13
miles	13
merry	13
maid	13
living	13
laughed	13
house	13
free	13
fly	13
drop	13
drink	13
build	13
brother	13
bitter	13
alas	13
ah	13
wing	12
whilst	12
vine	12
thing	12
swift	12
sore	12
sleeping	12
second	12
save	12
room	12
pray	12
pleasure	12
moment	12
moan	12
memory	12
margaret	12
makes	12
loving	12
lot	12
lo	12
lips	12
lifted	12
lest	12
laugh	12
lamb	12
knows	12
i'm	12
hill	12
goes	12
gave	12
friends	12
evening	12
eve	12
early	12
does	12
dim	12
cried	12
child	12
cheek	12
calleth	12
buds	12
bud	12
because	12
bare	12
•	11
you're	11
west	11
waxed	11
used	11
twilight	11
true	11
toward	11
tedious	11
tale	11
swept	11
sweeter	11
stream	11
soon	11
silver	11
sigh	11
seen	11
saints	11
royal	11
rock	11
plucked	11
pang	11
north	11
mark	11
loves	11
kiss	11
i'll	11
hid	11
herself	11
hall	11
guess	11
glad	11
ghost	11
foot	11
flame	11
fields	11
fell	11
fallen	11
darkness	11
country	11
choice	11
chill	11
broke	11
broad	11
bough	11
between	11
beside	11
below	11
bear	11
yesterday	10
worn	10
woe	10
winds	10
veil	10
town	10
towards	10
toil	10
stir	10
star	10
spread	10
spirits	10
songs	10
slept	10
sin	10
sick	10
showed	10
ship	10
shame	10
shadow	10
scarce	10
sap	10
rosy	10
river	10
play	10
nurse	10
mouth	10
marked	10
maiden	10
lives	10
lift	10
laid	10
kissed	10
jessie	10
hundred	10
hollow	10
hills	10
hearts	10
haste	10
harvest	10
hang	10
ground	10
france	10
field	10
f	10
evermore	10
dying	10
drank	10
cheer	10
cease	10
bright	10
boughs	10
blue	10
bid	10
bells	10
asleep	10
■*■	9
wrung	9
worth	9
women	9
whether	9
weak	9
wall	9
voices	9
told	9
three	9
therefore	9
strand	9
south	9
something	9
since	9
side	9
showers	9
shine	9
shalt	9
seven	9
selfsame	9
ring	9
rather	9
r	9
praise	9
path	9
ones	9
often	9
notes	9
noon	9
next	9
mind	9
milk	9
maude	9
lowest	9
longer	9
lit	9
kept	9
it's	9
heat	9
hast	9
grief	9
goodbye	9
glen	9
gay	9
fro	9
foam	9
flow	9
flesh	9
dumb	9
dropped	9
daughter	9
cross	9
content	9
coming	9
comfort	9
clare	9
calm	9
brook	9
breaking	9
bread	9
blossoms	9
against	9
/	9
■	8
ye	8
wore	8
wide	8
wax	8
watching	8
violets	8
veiled	8
under	8
trod	8
tossed	8
tongue	8
throne	8
thine	8
thank	8
talk	8
surely	8
sunset	8
stretched	8
stayed	8
stands	8
spot	8
sonnet	8
son	8
sheep	8
sheaves	8
scorn	8
same	8
roses	8
quite	8
perish	8
people	8
patient	8
patience	8
others	8
nigh	8
neck	8
mount	8
meggan	8
locks	8
least	8
lean	8
husband	8
hungry	8
higher	8
held	8
heads	8
h	8
grows	8
grieve	8
goal	8
flushed	8
floor	8
few	8
felt	8
fed	8
false	8
evil	8
equal	8
ear	8
dreams	8
curse	8
corn	8
consider	8
cloud	8
calls	8
bowed	8
bound	8
blows	8
blast	8
behind	8
beat	8
beast	8
awhile	8
aside	8
apples	8
-	8
worse	7
won	7
win	7
wilt	7
wild	7
weepeth	7
ways	7
waited	7
view	7
unto	7
trust	7
thereof	7
taste	7
swell	7
sunny	7
sucked	7
stirred	7
step	7
stately	7
stars	7
spied	7
spices	7
sought	7
smite	7
sits	7
sisters	7
show	7
shed	7
scarcely	7
s	7
roots	7
root	7
rod	7
robin	7
rivers	7
rich	7
read	7
ran	7
pulse	7
proud	7
promise	7
princess	7
pride	7
plain	7
philip	7
paused	7
nought	7
nests	7
neighbours	7
moss	7
morrow	7
mirth	7
maidens	7
lovely	7
loitered	7
locked	7
lark	7
joys	7
i've	7
homer	7
himself	7
hidden	7
help	7
heavy	7
hard	7
grapes	7
frost	7
foreign	7
flying	7
flood	7
flocks	7
fish	7
finished	7
filled	7
feeble	7
feast	7
fain	7
enough	7
eat	7
east	7
ears	7
dry	7
dreaming	7
dreamed	7
don't	7
desire	7
course	7
children	7
change	7
caught	7
brown	7
brought	7
brief	7
blush	7
blown	7
blossom	7
bliss	7
beloved	7
begin	7
began	7
bees	7
arise	7
april	7
always	7
!"	7
yes	6
wrath	6
wood	6
woman	6
wings	6
wet	6
weight	6
weighed	6
waxing	6
waves	6
warbling	6
wane	6
wakes	6
voiced	6
violet	6
utmost	6
turf	6
trouble	6
treasure	6
touch	6
thorns	6
thinking	6
tarry	6
talked	6
sweets	6
sure	6
strife	6
strengthen	6
stem	6
state	6
stared	6
souls	6
smiled	6
skies	6
sink	6
single	6
sharp	6
share	6
shade	6
scent	6
scanty	6
sands	6
rustling	6
rough	6
repent	6
rejoicing	6
reap	6
raven	6
raised	6
raise	6
race	6
purple	6
promised	6
pluck	6
please	6
parted	6
nights	6
nell	6
miss	6
mast	6
making	6
loud	6
lofty	6
lock	6
lightning	6
leaping	6
ladies	6
labour	6
john	6
hung	6
hopes	6
holy	6
hide	6
herds	6
height	6
grand	6
glow	6
given	6
frozen	6
forgotten	6
fool	6
fie	6
feed	6
faded	6
ere	6
dwindled	6
draw	6
distant	6
dies	6
curious	6
crowned	6
crossed	6
crave	6
counted	6
cornfield	6
clean	6
chose	6
choose	6
cherubim	6
chain	6
called	6
buried	6
budding	6
broken	6
brings	6
branch	6
bower	6
bless	6
blank	6
birthday	6
birth	6
bar	6
apple	6
^^	6
^	6
.)	6
),	6
wonder	5
woke	5
weeks	5
weed	5
wear	5
wash	5
velvet	5
valley	5
use	5
unseen	5
unknown	5
undone	5
unclose	5
turning	5
trace	5
tower	5
tired	5
thirsty	5
tall	5
swelled	5
sunshine	5
sunlight	5
sung	5
sufficed	5
subtle	5
struck	5
stronger	5
strange	5
steep	5
start	5
spare	5
sounds	5
somewhere	5
somewhat	5
soar	5
snows	5
smooth	5
sleeps	5
sleepers	5
slack	5
shows	5
shore	5
shook	5
shines	5
shepherd	5
servants	5
sent	5
sees	5
seems	5
season	5
says	5
sail	5
ruth	5
rushes	5
reaping	5
rang	5
rainbow	5
quick	5
pure	5
pretty	5
power	5
point	5
plant	5
penny	5
pause	5
pair	5
oil	5
nursed	5
nod	5
mothers	5
mid	5
merchant	5
measure	5
mean	5
loss	5
loiter	5
listening	5
limb	5
lifelong	5
led	5
learn	5
leap	5
lead	5
lea	5
laughter	5
lane	5
lamp	5
lack	5
knowledge	5
knelt	5
judgement	5
j	5
iron	5
increase	5
hush	5
hurry	5
hugged	5
hot	5
host	5
hoped	5
hers	5
heedless	5
heavenly	5
grieves	5
greater	5
