,	665
the	461
and	333
of	174
to	152
a	145
in	132
;	132
.	111
you	97
!	87
|arabic2digit|	74
"	69
for	65
?	60
—	59
your	55
we	53
|'s|	52
when	50
it	46
with	43
as	41
all	36
is	34
up	33
sedberghia	33
are	33
be	31
on	30
there	29
from	29
at	29
was	28
that	28
were	27
:	26
or	25
our	24
i	24
but	24
his	23
have	23
floruit	23
by	23
old	21
not	21
they	20
never	20
lines	20
he	20
hard	20
what	19
then	19
will	18
who	18
us	18
play	18
'	18
them	17
her	17
chorus	17
can	16
|romannumeral|	15
|arabic1digit|	15
so	15
shall	15
here	15
where	14
through	14
some	14
do	14
away	14
years	13
this	13
man	13
if	13
yet	12
men	12
floreat	12
far	12
day	12
world	11
sedbergh	11
say	11
heart	11
fell	11
down	11
time	10
song	10
school	10
over	10
out	10
one	10
o	10
now	10
no	10
make	10
like	10
its	10
did	10
days	10
true	9
think	9
snow	9
run	9
off	9
nor	9
night	9
long	9
little	9
know	9
keep	9
had	9
game	9
ye	8
vain	8
take	8
still	8
life	8
let	8
hundred	8
find	8
dale	8
cricket	8
winder	7
weather	7
too	7
though	7
their	7
my	7
might	7
made	7
last	7
friends	7
flame	7
ever	7
come	7
an	7
again	7
willow	6
whole	6
we'll	6
warm	6
upon	6
thy	6
three	6
thousand	6
such	6
shout	6
see	6
rest	6
rawthey	6
pass	6
once	6
new	6
more	6
hurrah	6
home	6
him	6
hail	6
goal	6
best	6
about	6
wonderful	5
whatever	5
try	5
tis	5
till	5
summer	5
strong	5
strife	5
strain	5
sing	5
since	5
sea	5
north	5
name	5
me	5
look	5
land	5
how	5
hills	5
has	5
great	5
good	5
forth	5
football	5
fame	5
english	5
brave	5
bear	5
*	5
!"	5
zero	4
you're	4
yes	4
work	4
why	4
whose	4
white	4
west	4
well	4
waves	4
voice	4
together	4
thought	4
those	4
these	4
struggle	4
sons	4
songs	4
sledges	4
set	4
seemed	4
sedberghiam	4
rock	4
perhaps	4
passed	4
music	4
mind	4
love	4
loud	4
light	4
leave	4
laugh	4
knew	4
king	4
keyhole	4
just	4
jolly	4
house	4
hope	4
hands	4
grew	4
golden	4
god	4
go	4
glorious	4
give	4
full	4
freedom	4
first	4
fight	4
field	4
every	4
england	4
dust	4
dark	4
crown	4
cold	4
climb	4
cautley	4
care	4
bow	4
before	4
been	4
baugh	4
ball	4
along	4
air	4
ago	4
....	4
."	4
-	4
|arabic3digit|	3
young	3
you've	3
window	3
wide	3
wicket	3
while	3
which	3
wherever	3
wet	3
we've	3
virum	3
tower	3
things	3
tell	3
tea	3
talk	3
sweet	3
stood	3
stay	3
star	3
spare	3
spake	3
sir	3
seems	3
seem	3
scorn	3
score	3
rugged	3
royal	3
rome	3
race	3
put	3
pavilion	3
past	3
pain	3
page	3
own	3
nutrix	3
nurse	3
november	3
note	3
names	3
mountains	3
mountain	3
most	3
meet	3
may	3
match	3
live	3
lips	3
lick	3
less	3
leapt	3
laid	3
joy	3
jerseys	3
indeed	3
hour	3
hit	3
high	3
height	3
heather	3
hearts	3
heard	3
hath	3
half	3
grace	3
got	3
glory	3
given	3
frost	3
friend	3
four	3
forgotten	3
forget	3
force	3
flash	3
flags	3
flag	3
fire	3
fifteen	3
fiery	3
fells	3
feet	3
fathers	3
fate	3
f	3
eyes	3
exorna	3
ease	3
earth	3
each	3
e	3
dura	3
done	3
die	3
death	3
dear	3
darkness	3
cup	3
cream	3
clerk	3
cheer	3
centuries	3
came	3
call	3
browns	3
brow	3
brothers	3
bright	3
boyhood	3
boy	3
blast	3
black	3
beacons	3
battle	3
back	3
arose	3
answer	3
afar	3
...	3
|arabic4digit|	2
yore	2
yesterday	2
yea	2
written	2
would	2
worth	2
words	2
wonder	2
won	2
wiseacres	2
winter	2
winning	2
windows	2
wind	2
whom	2
wept	2
we're	2
waterloo	2
watched	2
warriors	2
war	2
walk	2
w	2
view	2
victor	2
until	2
unable	2
un	2
two	2
twenty	2
tune	2
tuck	2
tried	2
tremulous	2
trees	2
town	2
today	2
times	2
tide	2
throats	2
thoughts	2
ten	2
tears	2
taste	2
tarn	2
tall	2
tale	2
syne	2
sword	2
sure	2
sung	2
summit	2
strung	2
strive	2
strike	2
strength	2
sticks	2
stern	2
steel	2
stately	2
stands	2
spirits	2
spears	2
sounding	2
soul	2
somewhere	2
smoke	2
smile	2
sleep	2
slay	2
sky	2
skies	2
signal	2
show	2
shoulder	2
should	2
shore	2
shop	2
shook	2
shone	2
sharp	2
seldom	2
saw	2
sake	2
sages	2
rule	2
rolled	2
roared	2
rise	2
rings	2
reign	2
red	2
ready	2
read	2
reach	2
ran	2
proved	2
proud	2
pride	2
poor	2
pluck	2
played	2
plain	2
place	2
pencil	2
pen	2
peace	2
paths	2
pat	2
parthenon	2
ours	2
omit	2
olympia	2
oft	2
nursery	2
nice	2
need	2
nation	2
n	2
must	2
muscle	2
mummy	2
much	2
mother	2
mistake	2
mine	2
million	2
mighty	2
mid	2
metope	2
met	2
mens	2
memory	2
memories	2
melting	2
meant	2
matter	2
masses	2
march	2
main	2
lune	2
luck	2
